Santa Monica College - Grade Distribution Spring 2014,,,,,,,,,,,,,,,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
,,,,4388,HARMON J M,15,5,,,,,,,3,23,
,,MUSIC,84B,2829,CHEESMAN J M,15,2,1,,,,,,3,21,
,,,,3291,VILLEGAS L E,7,1,,1,,,,,,9,
,,,,4389,HARMON J M,20,3,1,,,,,,3,27,
,,MUSIC,84C,2830,CARTER T M,13,1,,,,,,1,3,18,
,,MUSIC,87A,4489,SCHULMAN J,11,1,1,1,,,,,4,18,
,,MUSIC,88A,2832,MARTIN J M,1,,,,,,,,1,2,
,,MUSIC,88B,2833,MARTIN J M,5,,,,,,,,,5,
,,MUSIC,92,3345,DE STEFANO J D,4,,,,,,,,,4,
,,,,3346,DRISCOLL B S,1,,,,,,,,,1,
,,,,3347,GOODMAN D B,1,,,,,,,,,1,
,,,,3348,GORDON G R,2,,,,,,,,,2,
,,,,3349,HARMON J M,2,,,,,,,,,2,
,,,,3350,KAHN D Z,1,,,,,,,,,1,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 70 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Music,MUSIC,MUSIC,92,3351,KOPPLIN D F,2,,,,,,,,,2,
,,,,3352,KOZLOVA YU V,2,,,,,,,,,2,
,,,,3353,OLIVER G A,3,,,,,,,,,3,
,,,,3354,PARNELL D J,2,,,,,,,,,2,
,,,,3355,TORFEH K M,1,,,,,,,,,1,
,,,,3356,BERG R,2,,,,,,,,,2,
,,,,3357,VAJ E,3,,,,,,,,,3,
,,MUSIC,94,2834,FIDDMONT F K,25,,,,,,,,,25,
Philosophy/So,ECON,ECON,1,1737,GANLEY I D,16,8,5,2,3,,,,15,49,
,,,,1738,GARCIA C P,5,3,9,6,12,1,,,19,55,
,,,,1739,CHAN A K‐C,11,14,16,17,18,,,,13,89,
,,,,1740,GARCIA C P,12,10,7,7,8,,,,10,54,
,,,,1741,CHAN A K‐C,21,11,17,16,13,,,,11,89,
,,,,1742,GILL H S,17,9,7,4,3,,,,7,47,
,,,,1743,GARCIA C P,6,9,1,1,8,,,,15,40,
,,,,1744,GILL H S,22,7,6,4,4,,,,8,51,
,,,,1745,BROWN B C,37,12,6,3,1,,,,2,61,
,,,,1746,GARCIA C P,5,9,3,1,7,,,,9,34,
,,,,1747,KESKINEL M,21,17,,,,,,,2,40,
,,,,1748,SU B C,21,5,4,2,2,,,,8,42,
,,,,3368,SU B C,15,1,5,1,3,,,,15,40,
,,,,4142,CARTER T D,50,14,13,2,4,1,,,5,89,
,,ECON,2,1749,ABDEL‐RAHMAN A A,15,10,1,2,,,,,1,29,
,,,,1750,GILL H S,13,5,14,2,4,,,,4,42,
,,,,1751,ABDEL‐RAHMAN A A,9,14,10,2,3,,,,9,47,
,,,,1752,GARCIA C P,8,2,1,9,15,,,,10,45,
,,,,1753,GILL H S,25,21,27,11,16,,,1,18,119,
,,,,1754,CHAN A K‐C,18,20,21,7,3,1,,,12,82,
,,,,1755,CHAN A K‐C,11,21,17,13,16,,,,9,87,
,,,,1756,GARCIA C P,7,4,5,2,8,,,,12,38,
,,,,1757,KESKINEL M,21,20,2,1,2,,,,3,49,
,,,,1758,GARCIA C P,2,5,1,1,6,,,,19,34,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 71 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Philosophy/So,ECON,ECON,2,1759,BROWN B C,26,18,6,2,2,,,,,54,
,,,,1760,BROWN B C,33,14,6,2,2,,,,,57,
,,,,1761,KESKINEL M,19,15,5,2,1,1,,,2,45,
,,,,1762,SU B C,20,11,4,1,2,,,,8,46,
,,,,4143,CARTER T D,40,26,5,4,3,2,,,6,86,
,,ECON,5,1763,BERMAN DIANNE R,4,3,8,2,1,,,,2,20,
,,,,1764,RABACH E R,6,5,5,2,,,,,9,27,
,,,,1765,RABACH E R,6,3,5,1,1,,,1,6,23,
,,ECON,15,1766,RABACH E R,4,11,13,3,2,,,3,9,45,
,,,,1767,RABACH E R,4,8,4,,7,,,,17,40,
,,,,4144,MOORE D W,7,12,8,,1,,,,1,29,
,ENVRN,ENVRN,20,2093,LLAGUNO M A,8,6,,,1,1,,,3,19,
,,ENVRN,22,2094,OIFER E R,11,5,1,,,,,,2,19,
,GLOBAL,GLOBAL,5,2292,BERMAN DIANNE R,2,5,3,1,1,,,,3,15,
,,,,2293,RABACH E R,7,1,3,1,4,,,,9,25,
,,,,2294,RABACH E R,3,3,4,,1,,,,11,22,
,,GLOBAL 10,,2295,D DEL PICCOLO G L,5,16,13,1,7,,,,3,45,
,,GLOBAL 95,,3272,D DEL PICCOLO G L,2,,,,,,,,,2,
,HIST,HIST,15,2379,RABACH E R,5,6,7,3,7,,1,,11,40,
,,,,2380,RABACH E R,12,6,10,3,1,,,1,11,44,
,,,,4253,MOORE D W,5,5,3,,2,,,1,,16,
,,HIST,48,2406,HOLMGREN C L,1,1,1,1,1,,,,10,15,
,,,,2407,HOLMGREN C L,5,3,1,,1,,,,10,20,
,PHILOS,PHILOS,1,2925,KAUFMAN S M,17,7,6,1,8,,,,6,45,
,,,,2926,HUFFAKER P,8,8,8,4,3,,,,14,45,
,,,,2927,KAMLER H F,10,14,14,3,2,,,,4,47,
,,,,2928,KATHERINE A L,6,18,5,2,,,,2,11,44,
,,,,2929,KAMLER H F,8,19,11,2,1,,,1,5,47,
,,,,2930,HUFFAKER P,7,7,12,2,3,,,,13,44,
,,,,2931,KATHERINE A L,19,4,,,,,,,2,25,
,,,,2932,FLORES ROBERT,3,14,9,3,,,,,13,42,
,,,,2933,LLAGUNO M A,13,15,7,1,2,,,1,6,45,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 72 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Philosophy/So,PHILOS,PHILOS,1,2934,KATHERINE A L,30,40,22,5,9,1,,,25,132,
,,,,2935,FLORES ROBERT,2,10,5,4,6,,,,6,33,
,,,,2936,FLORES ROBERT,1,7,6,1,7,,,1,9,32,
,,,,2937,BENNET S E,33,4,,,1,,,,3,41,
,,PHILOS,2,2938,HUFFAKER P,10,13,8,,,,,,10,41,
,,,,2939,STRAMEL J S,6,10,6,4,3,,,,7,36,
,,,,2940,KAUFMAN S M,14,20,5,2,3,,,,4,48,
,,,,2941,STRAMEL J S,7,6,4,1,2,,,,5,25,
,,PHILOS,3,2942,STRAMEL J S,5,14,12,3,5,,,,6,45,
,,,,2943,STRAMEL J S,7,6,7,2,2,,,,13,37,
,,PHILOS,4,2944,KATHERINE A L,22,9,5,,3,,,,7,46,
,,PHILOS,5,2945,STRAMEL J S,7,9,4,,9,,,,12,41,
,,PHILOS,6,2946,HOLMGREN C L,8,1,4,,,4,,,28,45,
,,PHILOS,7,2947,FLORES ROBERT,2,10,6,1,1,,,,14,34,
,,,,2948,FLORES ROBERT,6,7,6,,6,,,,8,33,
,,,,2949,ORTEGA G R,8,16,7,3,,,,,6,40,
,,PHILOS,9,2950,FALCONER K L,10,13,11,,2,,,,5,41,
,,PHILOS 11,,2951,KAUFMAN S M,16,9,5,3,4,,,,9,46,
,,PHILOS 20,,2952,LLAGUNO M A,8,3,3,,4,3,,,3,24,
,,PHILOS 22,,2953,QUESADA D M,98,8,,,1,,,,,107,
,,PHILOS 23,,2954,HOLMGREN C L,5,1,3,2,7,,,,18,36,
,,,,2955,HOLMGREN C L,2,3,3,,7,2,1,,25,43,
,,PHILOS 41,,3270,KATHERINE A L,18,9,3,1,4,,,,6,41,
,,PHILOS 48,,2956,HOLMGREN C L,1,3,1,1,1,1,,,15,23,
,,,,2957,HOLMGREN C L,4,3,2,1,,2,,1,8,21,
,,PHILOS 51,,2958,OIFER E R,2,2,1,,1,,,,2,8,
,,,,2959,OIFER E R,4,3,2,1,,,,,,10,
,,,,4401,KURVINK S J,8,7,1,,,,,,1,17,
,,PHILOS 52,,2960,OIFER E R,9,5,2,,,,,,5,21,
,,,,4402,KURVINK S J,1,5,3,,,,,,4,13,
,,PHILOS 88B,,2962,SCHULTZ C K,1,1,,,,,,,,2,
,POL SC,POL SC,1,3030,TAHVILDARANJESS R A,92,23,6,7,12,2,,2,19,163,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 73 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Philosophy/So,POL SC,POL SC,1,3031,SCHULTZ C K,22,5,1,,,,,,3,31,
,,,,3032,SCHULTZ C K,25,3,,1,,,,,1,30,
,,,,3033,WOODS V,7,11,10,2,4,,,2,14,50,
,,,,3034,TAHVILDARANJESS R A,125,28,10,3,5,,,2,5,178,
,,,,3035,FINKEL D B,7,10,13,1,5,,1,3,11,51,
,,,,3036,BUCKLEY A D,5,10,8,1,1,,,2,11,38,
,,,,3037,WOODS V,9,14,13,4,2,,,,10,52,
,,,,3038,LAWSON BR L,9,12,19,,,,,2,1,43,
,,,,3039,KURVINK S J,12,14,17,4,,1,,,1,49,
,,,,3040,BUCKLEY A D,11,16,9,1,,,,2,8,47,
,,,,3041,BUCKLEY A D,16,9,7,2,,,,1,9,44,
,,,,3042,TAHVILDARANJESS R A,45,21,4,3,2,,,,6,81,
,,,,3375,GORGIE F J,13,3,3,1,6,,,,12,38,
,,,,4428,ANTOINE E R,12,15,14,1,2,,,,6,50,
,,,,4429,LAWSON BR L,11,18,11,,,,,1,5,46,
,,POL SC,2,3043,BERMAN DIANNE R,3,7,21,13,18,,1,,19,82,
,,,,3044,GABLER C L,17,14,9,,,,,,5,45,
,,,,3045,BERMAN DIANNE R,4,8,6,1,,,1,,3,23,
,,,,3046,GABLER C L,23,15,3,4,,,,,4,49,
,,,,3047,BUCKLEY A D,11,5,5,2,4,,,,10,37,
,,,,3048,BUCKLEY A D,5,4,5,3,,,1,,11,29,
,,POL SC,3,3049,CAMPBELL R K,8,6,3,2,,,,,3,22,
,,POL SC,5,3050,BERMAN DIANNE R,11,3,2,2,,,,,2,20,
,,,,3051,RABACH E R,4,3,4,1,3,,,,12,27,
,,,,3052,RABACH E R,3,3,1,3,,,,1,10,21,
,,POL SC,7,3053,BERMAN DIANNE R,8,11,18,5,15,,,,16,73,
,,,,3054,BERMAN DIANNE R,11,12,8,3,1,,1,,7,43,
,,,,3055,CHALALA E D,13,6,8,2,8,,,,11,48,
,,,,3056,BUCKLEY A D,16,6,4,3,3,,,,8,40,
,,,,3057,BUCKLEY A D,14,4,6,1,,,,,7,32,
,,POL SC 14,,3059,CHALALA E D,9,3,9,7,,,,,11,39,
,,POL SC 21,,3060,TAHVILDARANJESS R A,99,11,4,4,7,1,,,14,140,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 74 of 85,,
Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Philosophy/So,POL SC,POL SC 22,3061,OIFER E R,10,2,2,,2,,,,,,16
,,POL SC 31,3063,GABLER C L,19,3,6,,9,,,,,6,43
,,,3064,GABLER C L,19,9,3,2,3,,1,,,7,44
,,,3065,GABLER C L,9,9,7,1,2,,,,1,7,36
,,,3066,GABLER C L,13,5,2,,,,,,,10,30
,,,3254,SCORZA D J,8,10,5,2,1,,,,,15,41
,,POL SC 51,3067,OIFER E R,3,4,2,1,2,,,,,3,15
,,,3068,OIFER E R,17,8,5,2,,,,,,9,41
,,,4430,KURVINK S J,7,6,6,1,1,,,,,4,25
,,POL SC 52,3069,OIFER E R,6,3,1,,1,,,,,6,17
,,,4431,KURVINK S J,4,11,5,,,,,,,9,29
,,POL SC 88A,3070,SCHULTZ C K,1,,,,,,,,,,1
,,POL SC 95,3072,TAHVILDARANJESS R A,25,,,,,,1,,,3,29
,SOCIOL,SOCIOL,1,3150,COOPER P,2,12,14,,,,,,13,41
,,,3151,D DEL PICCOLO G L,5,14,13,3,6,,,1,,9,51
,,,3152,PRECIADO C,7,12,11,1,2,,,,,8,41
,,,3153,LEVY C S,21,11,6,3,,,,,,3,44
,,,3154,D DEL PICCOLO G L,6,12,13,7,5,,,,,6,49
,,,3155,COOPER P,,4,18,16,,,,,,11,49
,,,3156,KLEIN M C,34,12,2,,,,,,,1,49
,,,3157,SCAIFE M L,7,6,8,10,,,,,,12,43
,,,3158,MASSEY R A,17,11,1,,,,,,,,29
,,,3159,LEVY C S,94,15,2,,7,,,,1,11,130
,,,3160,MASSEY R A,17,14,2,1,,,1,,,8,43
,,,3161,SCAIFE M L,6,5,4,13,,,,,,15,43
,,,3162,MASSEY R A,3,6,4,3,4,,,,,9,29
,,,3163,MASSEY R A,4,5,5,4,3,,,,,10,31
,,,3164,DISHMAN W H,5,9,8,1,,,,,,10,33
,,,3165,DISHMAN W H,4,12,7,1,1,,,,,6,31
,,,3166,DISHMAN W H,8,12,7,2,1,,,,,5,35
,,,3167,GHEYTANCHI E,13,13,12,,2,,,,,4,44
,,,3168,GHEYTANCHI E,14,4,1,2,7,,,,,6,34
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 75 of 85,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Philosophy/So,SOCIOL,SOCIOL,2,3169,LIVINGS G S,18,13,6,3,4,,,,3,47,
,,,,4461,SCAIFE M L,6,12,5,2,,,,,10,35,
,,SOCIOL,4,3170,MASSEY R A,32,16,1,,1,,,,3,53,
,,,,3171,GHEYTANCHI E,20,14,4,,2,,,,3,43,
,,SOCIOL 12,,3172,PHILLIPS K M,12,10,9,3,5,,,,2,41,
,,SOCIOL 31,,3173,PRECIADO C,16,10,4,,,,,,8,38,
,,SOCIOL 32,,3174,WILLIAMS LEON T K,15,5,2,2,6,1,,,11,42,
,,SOCIOL 33,,3175,LIVINGS G S,10,8,11,5,12,,,,4,50,
,,SOCIOL 34,,3176,LIVINGS G S,10,8,11,4,5,,,,6,44,
,,SOCIOL 88A,,3177,SCHULTZ C K,1,,,,,,,,,1,
,,SOCIOL 88B,,3178,SCHULTZ C K,1,,,,,,,,,1,
,WOM ST,WOM ST,8,3244,CUEVA B M,19,4,7,,,,,,3,33,
,,WOM ST 10,,3245,KLEIN M C,34,2,,,,,,,,36,
,,,,3246,MANOFF R J,24,10,7,,,,,,1,42,
,,WOM ST 20,,3247,CUEVA B M,24,8,9,,1,,,,3,45,
,,WOM ST 30,,3248,KLEIN M C,27,13,7,,1,,,,2,50,
Photo ‐ Fashio,AHIS,AHIS,52,1071,FIER B,2,3,8,4,16,,,1,14,48,
,,,,1072,FIER B,2,3,1,2,3,,,1,4,16,
,FASHN,FASHN,1,2215,ARDELL J B,9,13,4,,7,,,,5,38,
,,,,2216,KOLKO S R,4,13,8,6,6,,,,6,43,
,,,,4207,IVAS L,32,4,,,6,,1,,6,49,
,,FASHN,2,4208,LAKE R G,14,6,8,1,2,,,,5,36,
,,FASHN,3,2217,O'CONNOR D R,9,7,1,,2,,,,9,28,
,,,,4209,RAIN B L,6,5,7,1,2,,,,5,26,
,,FASHN,5,2218,KOLKO S R,4,11,16,1,4,1,,,1,38,
,,FASHN,6A,2219,BOYADZHYAN M,4,4,,,1,,,,10,19,
,,,,4210,KHACHMANYAN S,9,4,6,3,4,,,,1,27,
,,FASHN,7,2220,LAKE R G,8,8,11,,3,,,,,30,
,,FASHN,9A,2221,ARMSTRONG J I,11,9,4,2,1,,,,6,33,
,,,,2222,REINER H G,7,8,2,1,7,,,1,2,28,
,,FASHN,9B,2223,ARMSTRONG J I,15,10,1,1,2,,,,3,32,
,,FASHN,12,2224,BOYADZHYAN M,9,7,7,,,,,,,23,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 76 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Photo ‐ Fashio,FASHN,FASHN,13,2225,ARDELL J B,9,1,3,3,,,,,4,20,
,,FASHN,15,2226,ARMSTRONG J I,22,8,1,1,1,,,,1,34,
,,FASHN,16,2227,ROSCHECK‐SAPOS C E,9,3,2,,,,,,4,18,
,,FASHN,17,2228,KHACHMANYAN S,1,3,1,2,,,,,4,11,
,,FASHN,18,2229,ARMSTRONG R W,10,4,,3,,,,,1,18,
,,FASHN,19,4497,GRIFFIN C T,8,1,2,2,,,,,2,15,
,,FASHN,88A,2230,LOWCOCK F E,2,,,1,,,,,,3,
,PHOTO,PHOTO,1,2963,MYERS A D,8,13,4,4,,,,,7,36,
,,,,2964,SLOWINSKI R,7,4,6,4,3,,,1,8,33,
,,,,2965,KRETSCHMER H,2,12,6,1,2,,,,7,30,
,,,,2966,MYERS A D,18,19,3,3,,,,,2,45,
,,,,2967,GREGORY C M,6,13,7,3,,,,,4,33,
,,,,2968,HOVEY I H,10,12,4,3,4,,,,5,38,
,,,,2969,SANSERI J D,6,4,3,1,10,,,,6,30,
,,,,2970,MANGUS E P,32,5,2,2,3,,,1,3,48,
,,,,2971,MANGUS E P,14,9,1,10,,,,,8,42,
,,,,2972,THAWLEY J,8,12,6,1,4,,,,5,36,
,,,,2973,LOWCOCK F E,6,5,7,5,,,,,5,28,
,,,,2974,MOHR C D,7,4,2,10,,,,,8,31,
,,,,4403,LEDFORD T M,10,3,6,2,7,,,,10,38,
,,,,4404,PATUGAN R Y,6,8,6,1,3,,,,8,32,
,,,,4405,THAWLEY J,13,6,3,2,,,,2,4,30,
,,,,4406,RADSTONE R M,10,1,4,2,,,,,12,29,
,,,,4407,MCDONALD S D,9,13,1,8,,1,1,,10,43,
,,PHOTO,2,2975,GREGORY C M,4,5,2,1,1,,,,7,20,
,,,,4409,VALESELLA M D,1,8,8,2,2,,,,7,28,
,,,,4410,MOULTON S A,13,7,5,3,,,,1,4,33,
,,PHOTO,5,2976,TSHING M,5,4,2,6,,,,,2,19,
,,,,2977,ANDERSON DA,8,7,1,2,3,,,,3,24,
,,,,2978,SANSERI J D,7,4,5,1,3,,,,6,26,
,,,,2979,MOHR C D,5,8,2,2,4,,,1,3,25,
,,,,4411,MCDONALD S D,7,1,4,5,,1,,,7,25,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 77 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Photo ‐ Fashio,PHOTO,PHOTO,5,4412,CHO R R,1,2,1,,4,,,,10,18,
,,PHOTO,7,2980,LOWCOCK F E,1,1,1,,1,,,,,4,
,,PHOTO,29,4413,DI ZINNO L A,1,5,1,1,2,,,1,11,22,
,,PHOTO,30,2983,MOHR C D,4,15,4,,1,,,,5,29,
,,,,4414,FULLER R L,7,12,4,1,3,,,,4,31,
,,PHOTO,31,2984,SHATTO M M,6,1,3,,3,,,,4,17,
,,,,4415,SANSERI J D,7,10,6,1,,,,,4,28,
,,PHOTO,32,2985,EMERY J M,5,1,2,1,1,,2,,3,15,
,,PHOTO,33,2986,SANSERI J D,10,10,6,,1,,,,1,28,
,,PHOTO,37,4416,MOULTON S A,11,9,3,,,2,,,5,30,
,,PHOTO,39,2987,LOWCOCK F E,4,7,3,2,9,,,,2,27,
,,,,4417,FREEMAN E,15,5,1,,7,,,,3,31,
,,PHOTO,42,2989,HESKETH J C,8,5,,,3,,,,4,20,
,,,,4418,WITHERS J J,4,11,2,1,1,,,,6,25,
,,PHOTO,43,2990,MOHR C D,4,3,1,,3,,,,4,15,
,,PHOTO,50,4419,LOPEZ M,3,6,,,1,,,,7,17,
,,PHOTO,52,2991,FIER B,5,13,18,5,12,,,,6,59,
,,,,2992,FIER B,5,5,6,3,1,,1,,1,22,
,,PHOTO,60,4420,ANDERSON DA,21,9,1,,8,,,,5,44,
,,PHOTO,88,2993,LOWCOCK F E,2,4,,,,,,,,6,
,,,,3311,SANSERI J D,6,,,,,,,,1,7,
,,PHOTO,90,2996,MOHR C D,2,,,,,,,,,2,
,,PHOTO,90,2997,MOHR C D,1,,,,,,,,,1,
Physical Sci,CHEM,CHEM,9,1311,WONG W W,8,6,5,2,1,,,4,3,29,
,,,,1312,WONG W W,9,5,4,4,2,,,3,3,30,
,,,,1314,WALKER WAUGH M V,10,11,4,,,,2,2,1,30,
,,,,1315,WALKER WAUGH M V,10,13,4,,1,,,1,2,31,
,,CHEM,10,1316,BAUTISTA M R,1,5,2,3,7,,,,10,28,
,,,,1317,BAUTISTA M R,4,7,3,5,3,,,,7,29,
,,,,1318,NGUYEN J V,5,9,4,5,3,,,,5,31,
,,,,1319,NGUYEN J V,10,9,5,1,2,,,1,3,31,
,,,,1320,LAVALLEE R J,,3,5,2,5,,,1,15,31,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 78 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Physical Sci,CHEM,CHEM,10,1321,LAVALLEE R J,2,1,3,2,5,,,,11,24,
,,,,1322,STRATHEARN M D,4,3,5,3,1,,,,15,31,
,,,,1323,STRATHEARN M D,3,4,5,4,3,,,,10,29,
,,,,1324,BAUTISTA M R,1,7,6,2,3,,,,9,28,
,,,,1325,BAUTISTA M R,1,3,6,6,,,,,13,29,
,,,,1326,WALKER WAUGH M V,4,5,9,6,1,,,,7,32,
,,,,1327,WALKER WAUGH M V,,1,9,5,6,,1,,11,33,
,,,,1328,SCHMIDT E,8,5,6,2,,,,,7,28,
,,,,1331,TAYLOR S M,8,7,5,,2,,,,8,30,
,,,,1332,CANALITA L,2,8,6,1,2,,,,10,29,
,,,,1333,CANALITA L,1,10,2,5,3,,,,9,30,
,,,,1334,TAYLOR S M,7,6,5,3,4,,1,,2,28,
,,,,1335,RAUDA I E,8,2,2,3,,,,,13,28,
,,,,1336,RAUDA I E,7,4,7,3,1,,,,6,28,
,,,,1337,LAVALLEE R J,,3,5,1,,,,2,11,22,
,,,,1338,LAVALLEE R J,1,3,3,3,5,,,,8,23,
,,,,4064,ABBANI M A,4,3,5,5,,,1,,10,28,
,,,,4065,ABBANI M A,3,4,5,2,5,,,,9,28,
,,,,4066,LAZARUS L L,7,7,5,3,4,,,,4,30,
,,,,4067,LAZARUS L L,7,6,6,3,,,,1,6,29,
,,,,4068,VON HUNGEN P K,2,5,13,2,3,,1,1,7,34,
,,,,4069,VON HUNGEN P K,4,6,5,6,1,,,,11,33,
,,CHEM,11,1339,BALM S P,3,19,4,2,,,,,3,31,
,,,,1340,NAULI S,5,9,6,5,1,,,,4,30,
,,,,1341,SCHOLEFIELD M R,5,5,6,,1,,,1,10,28,
,,,,1342,SCHOLEFIELD M R,5,4,9,3,,,,,8,29,
,,,,1343,NAULI S,1,3,7,2,,,,,13,26,
,,,,1344,NAULI S,5,6,3,1,,,,,12,27,
,,,,1345,NAULI S,8,2,6,3,1,,,,8,28,
,,,,1346,HSIEH J M,4,1,7,3,2,,,,10,27,
,,,,1347,HSIEH J M,2,9,6,2,4,,,,5,28,
,,,,1348,HSIEH J M,1,5,4,2,10,,,,6,28,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 79 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Physical Sci,CHEM,CHEM,11,4070,TOUMARI A,4,13,5,3,2,,,,3,30,
,,,,4071,TOUMARI A,4,13,8,2,1,,,,2,30,
,,CHEM,12,1349,MURPHY J E,9,12,4,2,1,,,,2,30,
,,,,1350,MURPHY J E,7,15,3,2,3,,,,1,31,
,,,,1351,MURPHY J E,13,11,4,1,1,,,,5,35,
,,,,1352,GALLOGLY E B,8,4,8,1,1,,,,5,27,
,,,,1353,GALLOGLY E B,5,7,5,1,1,,,,8,27,
,,,,1354,GALLOGLY E B,9,10,5,2,1,,,,1,28,
,,,,4072,MARTINEZ H L,6,3,8,1,1,,,,9,28,
,,CHEM,21,1355,ANDERSON JAMEY L,6,6,4,1,1,,,,8,26,
,,,,1356,ANDERSON JAMEY L,4,2,2,,3,,,,4,15,
,,,,1357,FEREDE R,6,5,1,1,1,,,,3,17,
,,,,1358,FEREDE R,8,4,6,2,1,,,,3,24,
,,CHEM,22,1359,HARWIG J F,6,12,11,2,1,,,,5,37,
,,,,4073,KLINE M L,18,23,16,1,3,1,,,5,67,
,,CHEM,24,1360,HARWIG J F,15,10,,,,,,,4,29,
,,,,1361,HARWIG J F,12,14,1,,,,,,,27,
,,,,1362,KLINE M L,7,8,1,,1,,,,2,19,
,,,,4074,KLINE M L,10,7,3,,1,,,,4,25,
,,CHEM,31,1363,SCHWYTER D H,6,5,5,1,,,,1,1,19,
,,,,1364,SCHWYTER D H,2,1,2,,,,,,3,8,
,ENGR,ENGR,12,2092,FARIVAR D,5,5,4,1,1,,,,19,35,
,,ENGR,16,4186,FARIVAR D,5,1,1,,2,,,,7,16,
,PHY SC,PHY SC 88A,,2999,MERLIC J B,1,,,,,,,,,1,
,,PHY SC 88B,,3000,MERLIC J B,7,1,,,,,,,,8,
,PHYSCS,PHYSCS,6,3008,PAIK S T,3,4,10,2,1,1,,,4,25,
,,,,3009,PAIK S T,3,8,7,2,2,,,1,5,28,
,,,,4422,DO M H,25,3,2,2,,,,1,,33,
,,PHYSCS,7,3010,BILIKOVA J,11,10,5,2,,,,,4,32,
,,PHYSCS,8,3011,MENACHEKANIAN E,2,4,4,3,2,,,1,9,25,
,,,,3012,XIE Y,4,9,4,,2,,,,7,26,
,,PHYSCS,9,3013,LEV N R,7,9,5,,1,,,,6,28,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 80 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Physical Sci,PHYSCS,PHYSCS 12,,3014,CHEUNG KW H,4,7,10,1,2,,,,4,28,
,,,,3015,CHEUNG KW H,6,3,6,2,3,,,3,6,29,
,,,,4423,MURPHY T J,11,7,3,2,9,,,,10,42,
,,PHYSCS 14,,3016,MENACHEKANIAN E,2,5,7,4,3,,,,5,26,
,,,,3017,MORSE P A,13,15,4,1,,,,3,,36,
,,,,3018,MENACHEKANIAN E,3,8,2,1,1,,,,9,24,
,,,,3019,SAID A W,8,4,7,2,7,,,1,2,31,
,,,,3020,SAID A W,7,8,6,3,3,,,1,7,35,
,,,,4424,KOCHARIAN A,6,12,6,3,,,,2,2,31,
,,PHYSCS 21,,3021,HENDERSON J M,8,5,6,1,2,,1,,8,31,
,,,,3022,MORRIS J J,4,6,6,2,2,,,1,12,33,
,,,,3023,MORRIS J J,5,4,6,5,2,,,,9,31,
,,,,4425,GAMBLE B K,7,15,3,3,,,,,3,31,
,,PHYSCS 22,,3024,HALL A J,6,9,4,2,,,,,10,31,
,,,,3025,AFRASIABI J,4,7,8,3,,,,,11,33,
,,,,4426,ROJAS R R,6,9,8,3,,,,,6,32,
,,PHYSCS 23,,3026,MORRIS J J,4,4,7,3,,,,,12,30,
,,,,3027,MASADA R S,8,11,8,5,,,,,4,36,
,,,,4427,MAJLESSI A,8,8,9,2,,,,,6,33,
,,PHYSCS 24,,3028,PAIK S T,2,5,3,,,,,1,7,18,
Psychology,ENVRN,ENVRN,40,4188,SCHWARTZ A F,11,2,6,1,,,,,4,24,
,PSYCH,PSYCH,1,3077,SAGE R,3,2,3,8,12,,,,16,44,
,,,,3078,LAURENT M G,3,4,15,8,5,,,,8,43,
,,,,3079,DAVIS‐KING D T,13,9,10,2,5,,,,10,49,
,,,,3080,SHIRINYAN D,6,7,11,2,7,,,,11,44,
,,,,3081,GUILD L A,5,6,10,10,7,,,,9,47,
,,,,3082,O'LEARY B A,3,8,6,1,8,,,,13,39,
,,,,3083,CHIN D,9,10,11,6,8,1,,,4,49,
