Santa Monica College - Grade Distribution Fall 2014,,,,,,,,,,,,,,,,,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
,,GERMAN,2,2388,TANAKA D J,10,9,3,3,2,,,,3,,30,
,HEBREW,HEBREW,1,4268,MARGOLIS F S,19,5,2,,3,,1,1,7,,38,
,,HEBREW,2,4269,ZWANG-WEISSMAN,7,6,2,,1,,,,,,16,
,ITAL,ITAL,1,2532,KEMITCH F A,7,5,6,,5,,,,7,,30,
,,,,4284,TROMBETTA G N,13,8,2,1,2,,,,7,,33,
,,ITAL,2,2533,MUNIZ GRACIA A,11,4,2,,3,1,,,7,,28,
,,ITAL,4,2535,MUNIZ GRACIA A,14,2,,,,1,1,,2,,20,
,JAPAN,JAPAN,1,2536,SKROBAK MA F,15,4,2,3,3,,,,4,,31,
,,,,2537,HASHIMOTO Y,16,4,5,1,1,1,,,10,,38,
,,,,2538,SKROBAK MA F,29,3,1,,1,,1,,1,,36,
,,,,2539,OWENS Y T,8,4,3,6,7,,,,6,,34,
,,,,2540,COMRIE A K,14,4,4,4,,,,,12,,38,
,,,,4285,MIURA Y,8,5,4,4,10,,1,,9,,41,
,,,,4286,JOHNSTON S K,9,4,2,1,9,,,,11,,36,
,,JAPAN,2,2541,KINJO H,16,6,1,,,,,,1,,24,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 75 of 97,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Modern Langu,JAPAN,JAPAN,2,2542,KUBO M S,11,8,3,1,5,,,,4,,32,
,,,,2543,KITAZONO Y,27,4,,,3,,,,3,,37,
,,,,4287,MIURA Y,18,2,3,3,3,1,,,4,,34,
,,JAPAN,3,2544,TADA K,13,2,1,2,5,,,,5,,28,
,,,,4288,TAKEMORI K,16,3,,1,1,,,,1,,22,
,,JAPAN,4,2545,SKROBAK MA F,19,4,2,,,1,,,1,,27,
,KOREAN,KOREAN,1,2635,CHA J,20,4,3,2,6,,,,3,,38,
,,,,2636,PARK JI,14,13,3,,,,,,6,,36,
,,,,3388,YU C L,27,2,,1,1,,,,4,,35,
,,KOREAN,2,2637,CHA J,23,8,3,1,,,,,3,,38,
,,KOREAN,3,2638,CHA J,22,9,2,,,,,,3,,36,
,LING,LING,1,2643,HARCLERODE J E,22,10,4,,2,,,,4,,42,
,PERSIN,PERSIN,1,4413,POURZANGIABADI B,20,3,,,3,,,,5,,31,
,RUSS,RUSS,1,4477,BAUCKUS S J,25,5,1,,,,,1,5,,37,
,SPAN,SPAN,1,3290,BOLIVAR-OWEN E,6,6,2,3,1,,,,8,,26,
,,,,3291,ZARATE S,5,2,2,,3,,,1,9,,22,
,,,,3292,BOLIVAR-OWEN E,6,12,3,2,1,1,,,7,,32,
,,,,3293,BOLIVAR-OWEN E,8,7,4,1,1,,,,7,,28,
,,,,3294,ERICKSON M P,9,8,2,,1,,,,13,,33,
,,,,4479,RODRIGUEZ JEANNETT,8,7,3,1,2,,,1,6,,28,
,,,,4480,ERICKSON M P,4,3,3,1,2,,,,17,,30,
,,,,4481,ERICKSON M P,7,5,3,,3,,,,7,,25,
,,,,4482,QUINONES H C,7,8,8,,1,,,,8,,32,
,,SPAN,2,3295,MIZUKI A H,8,5,1,1,1,,,,5,,21,
,,,,3297,CANDELARIA C,12,6,2,,2,1,,1,7,,31,
,,,,3298,BARRIODEMENDOZA M,15,11,1,2,,,,2,4,,35,
,,,,4483,KIM YUNSOOK,9,4,3,,5,,,,5,,26,
,,SPAN,3,3299,ANDERSON R A,8,9,2,2,1,,,1,8,,31,
,,,,4484,NDOLEY M N,10,2,1,,3,,,1,4,,21,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 76 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Modern Langu,SPAN,SPAN,4,4485,VOGEL-ZUIDERWEG,8,5,2,,1,,,,4,,20,
,,SPAN,11,3301,ZAMUDIO BROOKS M G,,5,3,,2,1,,1,6,,18,
,,,,3302,ANDERSON R A,1,6,5,3,4,,,,3,,22,
,,SPAN,12,3303,ANDERSON R A,3,7,1,,,,,,2,,13,
,,SPAN,20,3304,BUZATU A,6,2,6,2,2,,,,9,,27,
,,SPAN,31A,3305,MIZUKI A H,4,7,,2,4,,,,8,,25,
,,,,3306,SCHAFFER S C,5,6,2,2,3,,,1,5,,24,
,,,,4486,BUZATU A,3,4,4,2,6,,,,5,,24,
Music,MUSIC,MUSIC,1,2858,YOUNG A L,9,4,2,2,6,,,,10,,33,
,,,,2859,CHOU L,24,7,,1,1,,,,5,,38,
,,,,2860,TAKESUE S A,8,5,1,1,7,,,,11,,33,
,,,,2861,ZUSMAN S P,10,5,1,1,2,,,,3,,22,
,,,,2862,TITMUS J G,24,13,3,,2,,,,3,,45,
,,,,2863,DRISCOLL B S,6,4,9,7,4,,,,10,,40,
,,,,2864,TITMUS J G,19,13,4,1,2,,,,4,,43,
,,,,4382,MORA R K,13,8,6,5,,,,,6,,38,
,,,,4383,HOLT D K,13,,4,2,3,,,,8,,30,
,,,,4384,MORA R K,18,4,1,6,,1,,,4,,34,
,,MUSIC,2,2865,DRISCOLL B S,6,5,4,2,,,,,6,,23,
,,,,2866,DRISCOLL B S,7,4,2,7,3,1,,,6,,30,
,,MUSIC,3,2867,GOODMAN D B,8,9,5,,,,,,2,,24,
,,MUSIC,4,2868,GOODMAN D B,7,6,,,,,,,3,,16,
,,MUSIC,6,2869,DRISCOLL B S,6,4,6,1,1,,,,6,,24,
,,,,2870,DRISCOLL B S,4,5,3,5,3,,,,6,,26,
,,MUSIC,7,2871,GOODMAN D B,11,5,5,,,,,,2,,23,
,,MUSIC,8,2872,GOODMAN D B,9,2,2,,,,,,3,,16,
,,MUSIC,30,2873,TRABOLD W E,8,6,4,2,,,,,2,,22,
,,MUSIC,32,2874,BERGMAN J F,8,2,4,2,4,,,,11,,31,
,,,,2875,CARTER T M,33,5,,,1,,,1,3,,43,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 77 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Music,MUSIC,MUSIC,32,2876,BERGMAN J F,8,2,8,4,,,1,,8,,31,
,,,,2877,ZUSMAN S P,13,2,1,1,1,,,1,2,,21,
,,,,2878,MARTIN J M,19,5,3,4,,,,2,3,,36,
,,,,2879,TRABOLD W E,6,6,3,2,1,,,,2,,20,
,,,,2880,YOUNG A L,7,13,5,3,5,,,,1,,34,
,,,,2881,GOODMAN D B,3,4,7,4,,,,,3,,21,
,,,,2882,YOUNG A L,11,5,4,2,,,,,1,,23,
,,,,2883,TITMUS J G,41,2,,2,,,,,2,,47,
,,,,2884,HOLT D K,3,5,6,1,3,,,,3,,21,
,,,,2885,HOLT D K,7,5,3,2,5,,,,1,,23,
,,,,2886,ZUSMAN S P,13,5,4,4,4,,,,6,,36,
,,,,2887,SMITH J E,1,8,3,4,3,,,,3,,22,
,,,,2888,TURNER J F,2,9,1,3,4,,,,15,,34,
,,MUSIC,33,2889,FIDDMONT F K,24,3,,,,,,,,,27,
,,,,2890,PILLICH G S,26,14,7,2,14,,,,2,,65,
,,,,2891,FIDDMONT F K,79,22,5,6,5,,,1,6,,124,
,,,,2892,ONEAL K A,115,,,2,,,,,2,,119,
,,,,2893,TERRY L,20,3,2,4,3,,,1,4,,37,
,,,,2894,ONEAL K A,61,,,,,,,,,,61,
,,,,4387,ONEAL K A,62,,,,,,,,,,62,
,,,,4388,TERRY L,12,5,4,3,3,,1,,2,,30,
,,,,4389,TERRY L,14,6,4,3,10,,,,7,,44,
,,MUSIC,36,2895,ALTMIRE M,15,9,8,6,2,,,,1,,41,
,,,,4390,PARNELL D J,13,6,3,8,,1,,,3,,34,
,,MUSIC,37,2896,ALVISO J R,14,9,10,12,10,,1,,21,,77,
,,,,4391,ALVISO J R,8,5,4,5,6,,,,7,,35,
,,MUSIC,40,4392,DE STEFANO J D,21,1,,1,,,,,1,,24,
,,MUSIC,45,2897,CHAPMAN K R,5,,,,,,,,2,,7,
,,MUSIC,50A,2898,TRABOLD W E,7,6,5,5,2,,,,5,,30,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 78 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Music,MUSIC,MUSIC,50A,2899,KAHN D Z,19,4,1,1,2,,,,5,,32,
,,,,2900,DE STEFANO J D,20,,,1,2,,,,6,,29,
,,,,2901,DE STEFANO J D,20,,,,3,,,,8,,31,
,,,,4393,PARNELL D J,15,3,,,3,,,1,7,,29,
,,MUSIC,50B,2902,DE STEFANO J D,13,2,,,2,,,2,2,,21,
,,,,2903,DE STEFANO J D,20,,,,,,,,4,,24,
,,,,4394,OLIVER G A,13,1,,,1,,,,4,,19,
,,MUSIC,52,4395,GRAY G L,1,,,,,,,,,,1,
,,MUSIC,53,3460,LOCH A J,20,,,,,,,,,,20,
,,,,4396,BREKKE I J,18,1,,,,,,,3,,22,
,,MUSIC,55,4397,HULS J J,11,,,,,,,,1,,12,
,,MUSIC,57,4398,PARNELL D J,18,,,,2,,,,1,,21,
,,MUSIC,59,2904,BELAN W L,15,1,,,,,,1,,,17,
,,MUSIC,60A,2905,STERLING J,6,1,,3,1,,,,3,,14,
,,,,2906,TUIT R H,10,1,3,2,,,,,,,16,
,,,,2907,STERLING J,4,1,2,1,2,,,,5,,15,
,,,,2908,CAMPBELL B P,5,2,,3,3,,,,2,,15,
,,,,2909,GLIADKOVSKAYA E,7,1,,,1,,,,9,,18,
,,,,2910,GLIADKOVSKAYA E,9,2,,,,,,,8,,19,
,,,,2911,CHOU L,14,1,,,,1,,1,2,,19,
,,,,2912,CAMPBELL B P,4,,2,,2,,,,2,,10,
,,,,2913,SCHREINER G,14,1,,1,,1,,,5,,22,
,,,,2914,CHOU L,12,2,,,,,,,3,,17,
,,,,4399,STERLING J,3,,1,1,,,1,1,5,,12,
,,,,4400,SCHREINER G,12,2,,,,,,,5,,19,
,,MUSIC,60B,2915,TUIT R H,15,5,,2,,,,,1,,23,
,,,,2916,KIM J,9,1,1,,1,,,,1,,13,
,,,,2917,CHOU L,14,,1,,,,,,5,,20,
,,,,4401,CHOU L,13,3,,,2,1,,,2,,21,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 79 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Music,MUSIC,MUSIC,60C,2918,KOZLOVA YU V,8,3,1,,,1,,,,,13,
,,,,2919,KIM J,8,3,1,,,,,,5,,17,
,,MUSIC,61A,2921,CHOU L,18,,,,,,,,1,,19,
,,MUSIC,64,2922,KOZLOVA YU V,23,,,,,,,,,,23,
,,MUSIC,65A,4402,AUGUSTINE W J,16,,,,,,,1,2,,19,
,,MUSIC,66,2923,TAKESUE S A,5,1,1,4,3,,,,4,,18,
,,MUSIC,70A,2924,BERGMAN J F,6,6,1,3,,,,1,5,,22,
,,MUSIC,71,2927,MORA R K,9,2,,,,,,,3,,14,
,,MUSIC,72,2928,MORA R K,6,,,,,,,,,,6,
,,MUSIC,73A,2929,ALTMIRE M,10,4,2,2,,,,,5,,23,
,,MUSIC,73B,2930,ALTMIRE M,7,3,,,,,,,2,,12,
,,MUSIC,74,4403,MARTIN J M,15,,,,,,,,2,,17,
,,MUSIC,76,2931,MORA R K,1,,,,,,,,1,,2,
,,,,3456,NONE 83,21,,,,,,,,,,21,
,,MUSIC,77,4404,MC KEOWN K O,14,,,,,,,,1,,15,
,,MUSIC,78,3429,WHALEY T L,,,,,,,,,,23,23,
,,,,4405,FIDDMONT F K,13,,,,,,,,,,13,
,,MUSIC,79A,2932,FIDDMONT F K,9,4,1,1,,,,1,2,,18,
,,MUSIC,84A,2933,CHEESMAN J M,13,2,,,,,,,5,,20,
,,,,2934,CHEESMAN J M,15,2,1,1,,,,,2,,21,
,,,,2935,SCHULMAN J,4,3,3,2,,,,,5,,17,
,,,,2936,HARMON J M,18,1,,,,,,,3,,22,
,,,,2937,SCHULMAN J,14,6,2,,,,,,2,,24,
,,,,3428,HARRIS M S,,,,,,,,,,24,24,
,,,,4406,CARTER T M,18,3,,2,,,,,9,,32,
,,,,4407,HARMON J M,15,1,,,,,,,5,,21,
,,MUSIC,84B,2938,CHEESMAN J M,19,1,2,1,,,,,2,,25,
,,,,4408,HARMON J M,13,1,1,,,,,1,5,,21,
,,MUSIC,84C,2939,CARTER T M,21,,,,,,,,2,,23,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 80 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Music,MUSIC,MUSIC,87A,4409,SCHULMAN J,5,7,1,4,,,,,6,,23,
,,MUSIC,88A,2940,MARTIN J M,3,,,,,,,,1,,4,
,,MUSIC,88B,2941,MARTIN J M,3,,,,,,,,1,,4,
,,MUSIC,92,3409,BERG R,1,,,,,,,,,,1,
,,,,3410,CHOU L,2,,,,,,,,,,2,
,,,,3411,DE STEFANO J D,2,,,,,,,,,,2,
,,,,3412,DRISCOLL B S,2,,,,,,,,,,2,
,,,,3413,GORDON G R,2,,,,,,,,,,2,
,,,,3414,HARMON J M,2,,,,,,,,,,2,
,,,,3415,KAHN D Z,1,,,,,,,,,,1,
,,,,3416,KOPPLIN D F,2,,,,,,,,,,2,
,,,,3417,KOZLOVA YU V,1,,,,,,,,,,1,
,,,,3418,OLIVER G A,1,,,,,,,,,,1,
,,,,3419,PARNELL D J,1,,,,,,,,,,1,
,,,,3420,TAKESUE S A,2,,,,,,,,,,2,
,,,,3421,VAJ E,4,,,,,,,,,,4,
,,,,3422,WOODWARD G P,,,,,,,,,,2,2,
,,MUSIC,94,2942,DRISCOLL B S,20,2,3,,,,,,,,25,
Philosophy an,ECON,ECON,1,1790,ABDEL-RAHMAN A A,12,3,7,1,6,,,,12,,41,
,,,,1791,GARCIA C P,9,10,11,5,11,,,,9,,55,
,,,,1792,ABDEL-RAHMAN A A,10,3,4,3,4,,,,5,,29,
,,,,1793,GARCIA C P,12,7,5,2,17,1,,,6,,50,
,,,,1794,CHAN A K-C,6,14,21,23,17,,,,5,,86,
,,,,1795,CHAN A K-C,11,13,16,21,15,,,,6,,82,
,,,,1796,GARCIA C P,5,8,6,1,15,,,,6,,41,
,,,,1797,GARCIA C P,4,8,1,2,19,,,,5,,39,
,,,,1798,GILL H S,12,10,11,1,8,,,,3,,45,
,,,,1799,GILL H S,20,4,6,,9,,,,12,,51,
,,,,1800,GILL H S,14,12,3,,7,,,,11,,47,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 81 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Philosophy an,ECON,ECON,1,1801,GILL H S,14,8,6,2,6,,,,15,,51,
,,,,1802,KESKINEL M,16,15,5,,2,1,,,1,,40,
,,,,4162,CARTER T D,41,23,10,1,5,2,,,5,,87,
,,ECON,2,1803,GILL H S,8,12,9,2,5,,,,6,,42,
,,,,1804,GARCIA C P,7,12,9,5,12,3,,,3,,51,
,,,,1805,GILL H S,22,25,32,7,17,,,1,17,,121,
,,,,1806,ABDEL-RAHMAN A A,15,6,10,1,4,,,,7,,43,
,,,,1807,GURTOVOY J,8,12,3,,2,1,,,2,,28,
,,,,1808,AL-SABEA T,19,27,4,,1,,,,3,,54,
,,,,1809,CHAN A K-C,12,17,14,16,7,,,,15,,81,
,,,,1810,BROWN B C,14,10,5,2,1,,,,9,,41,
,,,,1811,GARCIA C P,14,2,2,1,14,,,,8,,41,
,,,,1812,GARCIA C P,10,6,1,2,9,,,,9,,37,
,,,,1813,BROWN B C,15,8,8,8,2,,,1,7,,49,
,,,,1814,KESKINEL M,11,17,3,,2,4,,,7,,44,
,,,,1815,BROWN B C,17,15,3,1,3,,,,2,,41,
,,,,1816,KESKINEL M,13,17,6,,2,,,,5,,43,
,,,,3439,TERZYAN A,5,3,5,,7,2,,,8,,30,
,,,,4163,CHAN A K-C,11,25,10,13,12,,,,9,,80,
,,,,4164,CARTER T D,43,28,9,3,1,1,,,1,,86,
,,ECON,5,1817,BERMAN DIANNE R,3,5,1,1,3,,,,4,,17,
,,,,1818,RABACH E R,4,1,6,1,3,,,1,8,,24,
,,,,1819,RABACH E R,4,5,5,,5,,,,7,,26,
,,ECON,15,1820,RABACH E R,14,3,13,5,1,,,,13,,49,
,,,,1821,RABACH E R,10,9,10,5,6,,,1,22,,63,
,,,,4165,MOORE D W,8,11,3,,2,,,,3,,27,
,ENVRN,ENVRN,20,2192,HUFFAKER P,2,3,2,1,1,,,,11,,20,
,,ENVRN,22,3377,OIFER E R,2,3,2,1,2,,,,5,,15,
,GLOBAL,GLOBAL,5,2390,BERMAN DIANNE R,2,4,3,,,,,,,,9,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 82 of 97,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Philosophy an,GLOBAL,GLOBAL,5,2391,RABACH E R,5,7,3,1,4,,1,,11,,32,
,,,,2392,RABACH E R,5,2,9,1,8,,1,1,2,,29,
,,GLOBAL 10,,2393,D DEL PICCOLO G L,5,12,9,3,6,,,,7,,42,
,,GLOBAL 95,,2396,BERMAN DIANNE R,,,,,,,,1,,,1,
,HIST,HIST,15,2477,RABACH E R,6,4,4,1,1,,,,8,,24,
,,,,2478,RABACH E R,6,3,5,,3,,,1,3,,21,
,,,,4276,MOORE D W,5,5,,1,1,,,,2,,14,
,PHILOS,PHILOS,1,3030,HUFFAKER P,10,12,7,,2,,,,10,,41,
,,,,3031,KAUFMAN S M,15,12,4,1,5,,,,5,,42,
,,,,3032,KAMLER H F,9,14,13,8,1,,,,3,,48,
,,,,3033,KATHERINE A L,25,8,8,,3,,,,4,,48,
,,,,3034,HUFFAKER P,5,6,9,3,7,1,,,13,,44,
,,,,3035,KAMLER H F,16,12,12,4,3,,,,2,,49,
,,,,3036,KATHERINE A L,24,1,,,1,,,,1,,27,
,,,,3037,FLORES ROBERT,4,9,12,3,,,,1,16,,45,
,,,,3038,KATHERINE A L,37,45,17,2,7,,1,2,18,,129,
,,,,3039,FLORES ROBERT,5,5,6,4,4,,,,17,,41,
,,,,3040,FLORES ROBERT,2,5,6,2,4,,,,17,,36,
,,,,3041,BENNET S E,31,8,3,2,2,,,,,,46,
,,,,3042,BENNET S E,34,5,2,,1,,,,3,,45,
,,,,4414,LLAGUNO M A,18,15,9,1,4,,,,3,,50,
,,PHILOS,2,3043,STRAMEL J S,7,10,6,5,5,,,,8,,41,
,,,,3044,KAUFMAN S M,24,11,3,1,1,,,,2,,42,
,,,,3045,STRAMEL J S,8,8,5,3,11,,,,10,,45,
,,PHILOS,3,3046,STRAMEL J S,11,12,,1,,,,,,,24,
,,,,3047,STRAMEL J S,7,13,6,2,5,,,,11,,44,
,,PHILOS,4,3048,KATHERINE A L,28,2,1,,2,,,,6,,39,
,,,,3049,LLAGUNO M A,16,12,7,,6,1,,,4,,46,
,,PHILOS,5,3050,STRAMEL J S,3,8,4,8,9,,,,6,,38,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 83 of 97,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Philosophy an,PHILOS,PHILOS,7,3051,FLORES ROBERT,2,4,8,1,2,,,,17,,34,
,,,,3052,FLORES ROBERT,2,3,11,,4,,,,9,,29,
,,,,3053,ORTEGA G R,6,8,6,3,,,,,14,,37,
,,PHILOS,9,3054,FALCONER K L,14,9,12,3,,,,,6,,44,
,,PHILOS 10,,3055,MC HENRY L,5,3,6,3,7,,,,11,,35,
,,PHILOS 20,,3056,HUFFAKER P,8,10,2,,,,,,7,,27,
,,PHILOS 22,,3057,QUESADA D M,88,7,3,,1,,,1,4,,104,
,,PHILOS 23,,3058,FALCONER K L,4,17,12,1,1,,,,8,,43,
,,PHILOS 24,,3059,KAUFMAN S M,28,4,2,,2,,,,3,,39,
,,PHILOS 51,,3060,OIFER E R,5,2,,,,,,,2,,9,
,,,,3061,OIFER E R,2,7,4,,1,,1,,3,,18,
,,,,4415,KURVINK S J,9,3,3,,1,1,,,1,,18,
,,PHILOS 52,,3062,OIFER E R,9,4,,1,,,,,3,,17,
,,,,4416,KURVINK S J,4,2,6,,1,2,,,4,,19,
,,PHILOS 88A,,3063,SCHULTZ C K,1,,,,,,,,,,1,
,,PHILOS 88B,,3064,SCHULTZ C K,1,,,,,,,,,,1,
,POL SC,POL SC,1,3131,TAHVILDARANJESS R,94,30,8,5,4,,,,16,,157,
,,,,3132,SCHULTZ C K,10,8,7,2,6,,1,,11,,45,
,,,,3133,SCHULTZ C K,18,7,1,,2,,,,1,,29,
,,,,3134,SCHULTZ C K,20,5,2,,,,,,1,,28,
,,,,3135,TAHVILDARANJESS R,101,30,12,7,3,,,,18,,171,
,,,,3136,WOODS V,6,14,11,3,6,,,1,15,,56,
,,,,3137,BUCKLEY A D,17,5,4,2,2,,,,10,,40,
,,,,3138,WOODS V,11,5,9,2,9,,1,,11,,48,
,,,,3139,WOODS V,3,15,7,3,10,,,1,11,,50,
,,,,3140,KURVINK S J,6,16,17,2,1,,,,4,,46,
,,,,3141,BUCKLEY A D,11,11,8,1,3,,,,8,,42,
,,,,3142,BUCKLEY A D,9,6,10,3,4,,,,9,,41,
,,,,3143,TAHVILDARANJESS R,35,12,1,,2,,,,5,,55,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 84 of 97,
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Philosophy an,POL SC,POL SC,1,4445,GREENE S A,12,22,9,2,,,,,5,,50,
,,,,4446,MONTEIRO N,9,16,6,2,4,,,1,7,,45,
,,POL SC,2,3144,BERMAN DIANNE R,15,8,21,11,15,,,,6,,76,
,,,,3145,GABLER C L,29,7,1,2,,2,,,2,,43,
,,,,3146,GABLER C L,19,8,4,2,2,1,,,6,,42,
,,,,3147,BUCKLEY A D,9,3,5,1,2,,,,14,,34,
,,,,3148,BUCKLEY A D,9,7,6,2,2,,,,7,,33,
,,,,3149,BERMAN DIANNE R,6,12,4,3,,,,,10,,35,
,,POL SC,3,3150,CAMPBELL R K,7,6,3,1,1,5,,,7,,30,
,,POL SC,5,3151,BERMAN DIANNE R,4,7,5,2,2,,,,1,,21,
,,,,3152,RABACH E R,10,4,3,1,2,,,,5,,25,
,,,,3153,RABACH E R,4,4,5,1,1,,1,,7,,23,
,,POL SC,7,3154,BERMAN DIANNE R,18,10,18,2,12,,,1,10,,71,
,,,,3155,BERMAN DIANNE R,16,8,,,,,,,3,,27,
,,,,3156,CHALALA E D,15,8,5,2,1,,,,13,,44,
,,,,3157,BUCKLEY A D,13,9,2,1,,,,2,7,,34,
,,,,3158,BUCKLEY A D,11,7,5,1,3,,,,8,,35,
,,POL SC 21,,3161,TAHVILDARANJESS R,94,13,10,4,2,,,2,19,,144,
,,POL SC 22,,3162,OIFER E R,7,4,1,5,,,,,1,,18,
,,POL SC 31,,3163,DAVIS SH L,10,8,4,1,5,,,,7,,35,
,,,,3164,GABLER C L,13,12,2,1,2,1,,,8,,39,
,,,,3165,GABLER C L,23,5,2,5,,,,,8,,43,
,,,,3166,GABLER C L,9,6,4,1,4,,,,3,,27,
,,,,3167,GABLER C L,12,7,6,3,,,,,3,,31,
,,POL SC 51,,3168,OIFER E R,10,5,,,,,,,2,,17,
,,,,3169,OIFER E R,6,7,5,,,,,,6,,24,
,,,,4447,KURVINK S J,11,7,1,1,1,4,,,,,25,
,,POL SC 52,,3170,OIFER E R,2,6,4,1,,,,1,6,,20,
,,,,4448,KURVINK S J,8,4,5,1,,1,,,5,,24,
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 85 of 97,
Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Philosophy an,POL SC,POL SC 88A,3171,SCHULTZ C K,2,,,,,,,,,,,2
,,POL SC 88B,3172,SCHULTZ C K,2,,,,,,,,,1,,3
,,POL SC 95,3173,TAHVILDARANJESS R,,,,,,,,,14,7,,21
,SOCIOL,SOCIOL,1,3261,ROMO R,10,23,7,3,11,,,,2,,56
,,,3262,D DEL PICCOLO G L,6,16,11,4,3,,,,,8,,48
,,,3263,PRECIADO C,9,8,3,2,6,,,,,8,,36
,,,3264,ROMO R,15,24,8,2,3,,,,,2,,54
,,,3265,KLEIN M C,29,12,5,1,1,,,,,1,,49
,,,3266,MASSEY R A,19,7,,,,,1,,,1,,28
,,,3267,ROMO R,13,20,6,1,5,,,,,4,,49
,,,3268,PRECIADO C,10,8,11,3,2,,,,,14,,48
,,,3269,ROMO R,15,18,7,3,8,,,,,1,,52
,,,3270,LIVINGS G S,8,23,33,15,12,,,,,34,,125
,,,3271,DISHMAN W H,8,12,6,,3,,,,,2,,31
,,,3272,DISHMAN W H,8,12,3,3,2,,,,,4,,32
,,,3273,MASSEY R A,8,13,2,2,4,,,,,4,,33
,,,3274,DISHMAN W H,7,10,4,3,2,,,,,6,,32
,,,3275,MASSEY R A,2,10,9,3,3,,,,,11,,38
,,,3276,GHEYTANCHI E,26,8,7,,1,,,,,4,,46
,,,3277,GHEYTANCHI E,16,9,7,3,3,,,,,3,,41
,,,4478,SCAIFE M L,10,8,9,6,1,,,,,5,,39
,,SOCIOL,2,3278,SCAIFE M L,7,13,8,7,,,,1,6,,42
,,,3279,SCAIFE M L,7,10,3,4,3,,,,,11,,38
,,SOCIOL,2S,3280,D DEL PICCOLO G L,7,12,5,3,3,,,,6,,36
,,SOCIOL,4,3281,MASSEY R A,28,9,2,,,,,,7,,46
,,,3282,GHEYTANCHI E,20,10,7,,3,,,,,4,,44
,,SOCIOL 30,3283,MASSEY R A,8,11,2,,1,,1,,1,4,,28
,,SOCIOL 31,3284,ROMO R,27,10,3,2,2,,,,,,,44
,,SOCIOL 32,3285,WILLIAMS LEON T K,19,6,4,,,,,,,8,,37
"Monday, February 23, 2015",,,,,,,,,,,,,,,,Page 86 of 97
Department,Subject,Course,,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
Philosophy an,SOCIOL,SOCIOL 33,,3286,LIVINGS G S,3,11,18,3,2,,,,6,,43,
,,SOCIOL 34,,3287,LIVINGS G S,6,18,17,,1,,,1,3,,46,
,,SOCIOL 88B,,3289,SCHULTZ C K,2,,,,,,,,,,2,
,WOM ST,WOM ST 10,,3356,KLEIN M C,30,3,,,,,,,1,,34,
,,,,3357,MANOFF R J,25,12,3,1,2,1,,,1,,45,
,,WOM ST 30,,3358,KLEIN M C,23,4,7,1,3,,,,6,,44,
Photography a,AHIS,AHIS,52,1076,FIER B,4,11,17,2,11,,,,4,,49,
,,,,1077,FIER B,,2,3,1,2,,,1,3,,12,
,FASHN,FASHN,1,2317,KOLKO S R,7,10,8,5,3,,,,6,,39,
,,,,2318,AVILES K M,15,7,5,,4,,,,8,,39,
,,,,4231,ARDELL J B,18,4,3,,8,,,,3,,36,
,,FASHN,2,2319,LAKE R G,16,9,7,,2,,,,1,,35,
,,FASHN,3,2320,KHACHMANYAN S,6,7,,2,4,,,,5,,24,
,,,,2321,ALLEN A,19,5,,,1,,,,,,25,
,,,,2322,RAIN B L,5,15,2,,2,,,,2,,26,
,,FASHN,5,2323,LOUIS L N,24,7,5,3,1,,,,4,,44,
,,FASHN,6A,2324,RAIN B L,3,6,6,,1,,,,10,,26,
,,FASHN,6B,2325,ARDELL J B,4,9,2,,2,,,,4,,21,
,,FASHN,7,2326,LAKE R G,6,16,1,1,2,,,,1,,27,
